Date,Country,Rating,User,Version,Title,Review
1/11/2013,US,1,3rdpig,1.4.1,"Great potential, but...","I would have really liked this app - if it worked as advertised.  Unfortunately it has not. It is taking forever for my photos to show up. And the supposedly best feature of this app- to highlight and show the best photos has yet to show anything. I also keeps crashing. I will give it a few more days to see if the service improves or if the update the app. If not, buh-bye everpix."
1/11/2013,CA,3,mfoucher,1.4.1,Love the app but now it is crashing,Every time I choose 2012 the app now crashes.
1/10/2013,FR,5,ed7125,1.4.1,Longtemps que j'attendais ça..,"Performance, présentation.. Manque juste AirPlay par contre! aussi récupérer les originaux et 2/3 détails mais la base est déjà de haut niveau"
1/10/2013,FR,5,Maxamix,1.4.1,Très bon mais...,"Everpix est un excellent service auquel il manque quelques fonctions- sauvegarde des vidéos- synchronisation et non sauvegarde- et merci d'ajouter la possibilité de mettre plus de 2go en cache, c'est peu pour un iPad qui sert beaucoup pour consulter les photos offline en déplacement"
1/6/2013,US,5,MsElsaGiles,1.4.1,"Beautiful, Simple and brings years of photos to life again!","I have 60,000 photos in my collection. Now all accessible from any computer (browser), iPhone or iPad anywhere! Fortunately it doesn't store them on the device otherwise I'd run out of space. It presents them beautifully in either a summary (highlights) or complete sets (moments). It did an amazing job of de-duping my collection and now you only see the photo once! I now also have a full backup in high quality of all my photos (& precious memories) stored safely in the cloud for $40 a year."
1/5/2013,FR,4,zeBooZ,1.4,Très pratique et très beau!,"Mes 25 000 photos de la bibliothèque iPhoto enfin accessibles partout!Très belle appli, bravo on attend de nombreuses innovations! (Photos semblables que sur le web)On aimerait que les suppressions de photos de la bibliothèque iPhoto soient répercutées dans le nuage, ou un mode de suppression inclus dans l'app iPhone/iPad (celle ci n'est possible que sur le site web, et encore photo par photo). J'attend aussi le support du format RAW!Sinon c'est incroyablement rapide et optimisé. La 5eme étoile quand la suppression sera plus fonctionnelle."
1/4/2013,US,5,braveheartaz,1.4,Elegantly simple,"This is the first photo app that makes it easier to enjoy your photos, which, duh, is point of taking pictures, right?!  First, after pointing it at the folders and places I put my images I rediscovered many really great photos I'd forgotten about.  Second, I was at my Dad's after the holidays and wanted to show him some pics of a trip we took to see my son (Dad is 90 and without a computer). I pulled out my phone and showed him everything I'd posted on Picassa and FB. I love this app!"
1/3/2013,FR,4,Louchebem777,1.4,"Très prometteur, quelques améliorations attendues d'urgence","Je rejoins le concert de louanges et souscris pour un an après essai… mais j'attends d'urgence : 1/ une sélection par mots-clés (importés d'iPhoto?) 2/ la possibilité de rajouter des photos à une page publique pré-existante  3/ la lecture des méta-données.(si ces fonctionnalités existent, je ne les ai pas trouvées ! )"
1/2/2013,CA,4,Joseph Lo,1.4,Needs ability to save,Needs the ability to save pictures to the photo library
1/1/2013,CA,5,Craig Moynes,1.4,Great app,"Love being able to bring photos together from a variety of sources (multiple computers, Facebook, Flickr, etc) into one place and browse by date. I have rediscovered many great photos from years ago I had misplaced. Would be great to see multiple Flickr accounts supported for families."
12/31/2012,US,5,nottombrown,1.4,Sweet app,Syncs my pix!
12/28/2012,FR,5,lilietpiero,1.4,Apple achète les pour photostream,Ce que devrais être iCloud.
12/28/2012,FR,4,Mr Cyril,1.4,"Très bien, mais un peu cher","Je sais que l'espace est illimité, mais je préférerai payer moins chère et avoir un espace limité. A part ça, très joli et bien fait. Très pratique et bien pensé. Il manque quand même quelques fonctionnalités, mais j'espère des évolutions (branchement à un drive Google, pouvoir modifier la photo principale des événements, recarder les aperçus des photos etc.)"
12/26/2012,BE,4,Patrick Otten,1.4,Super pratique,"Pro : Automatique, rassurant, parfois joli ...Cons : impossibilité de supprimer àdes photos  partir de iOS."
12/26/2012,CA,5,Nik132634533,1.4,Great App,I think this is a great app but they need to revise the price
12/25/2012,SE,4,dkmjtoo,1.4,Very frequent previously unfulfilled need met...,"How to bring out any picture ever taken when you sit down and remember. Show a friend on your iPhone.  Share. Go back to computer and work to make it publishable. Still buggy but improving. Listen to twit triangulation interview for back story and focus focus focus and a business model thats built to last as long as my memories ;-)Tried for three weeks, used in family and self on the the bus. Would love to see some tagging and a few more lightweight features, but understand that focus and simplicity and flawless execution in features chosen is the way. thanks,peter"
12/23/2012,GB,2,Thomas Goskar,1.2.2,No descriptions for photos,"I tried Everpix and this app and was disappointed to find out that there is no way of describing your photos at all. No titles, no descriptions, no tags. That means lost memories to me. With a real photo you can write on the back in pencil and future generations will know where and who is in the scene. This is pretty fundamental, and should be for a service that claims to be a place to archive all one's photos. While this app works as advertised, the overall Everpix service is a huge letdown with regard user-added metadata."
12/20/2012,FR,5,zeBooZ,1.4,Très pratique et très beau!,"Mes 25 000 photos de la bibliothèque iPhoto enfin accessibles partout!Très belle appli, bravo on attend de nombreuses innovations! (Quelques fonctions expérimentales qui ne sont pas encore actives chez moi). On aimerait aussi une gestion plus facile des suppressions de photos depuis l'application (sélection multiple)."
12/19/2012,FR,5,Aaron Aardvark,1.4,Il était temps,"Plein de choses à fabriquer encore, mais ce qui est déjà fait est bien fait. La seule appli qui vous permet (aussi) d'uploader les photos en full résolution facilement, mais c'est le côté multi-sources qui tue vraiment."
12/18/2012,SE,5,Gustaf Rosell,1.4,Supernice,"The way it should be. Missing a few features like albums and captions, but sure they will come."
12/18/2012,GB,5,GrahamHobson,1.4,Great for huge photo collections,The best app for quickly navigating my 14 years of digital photos (all 35000 of them). Great value.
12/18/2012,FR,5,Christophe Rocher,1.4,Merci,"Merci de nous avoir écouter, et de rendre Everpix compatible avec le premier iPad...Continuez et Bravo."
12/18/2012,US,5,Philippe Gauthier,1.4,Great design and UX,Fantastic app. Takes the pain out of photo management and looks beautiful to boot.
12/17/2012,FR,5,zeBooZ,1.3.1,Très pratique et très beau!,"Mes 25 000 photos de la bibliothèque iPhoto enfin accessibles partout!Très belle appli, bravo on attend de nombreuses innovations! (Quelques fonctions expérimentales qui ne sont pas encore actives chez moi). Quelques erreurs de classement de photos (dans la mauvaise année!).On aimerait que les suppressions de photos de la bibliothèque iPhoto soient répercutées dans le nuage."
12/16/2012,HK,5,iguy82,1.3.1,Dropbox of photo,"Very useful to keep all my photos on cloud. Great UI and easy to browser my photos on web, iphone and ipad. But may I group my moment by my self?"
12/13/2012,SE,5,RayMcCarthy,1.3.1,Simply the best,Wonderful.
12/8/2012,SE,4,dkmjtoo,1.3.1,Very frequent previously unfulfilled need met...,How to bring out any picture ever taken when you sit down and remember. Show a friend on your iPhone.  Share. Go back to computer and work to make it publishable. Still buggy but improving. Listen to twit triangulation interview.
12/6/2012,US,5,Kell1919,1.3.1,Excellent app,"I have a couple different photo uploader /organizer apps (iPhoto, Dropbox, etc) and this one is by far my favorite. They're algorithm for 'organizing' and 'categorizing' photos is completely unique and original. It's quite fantastic and worth every penny. Especially if you're someone like me who has more than 10,000 photos (okay 29,000 to be exact) between your computer and phone. Trust me, try it and see for yourself."
12/5/2012,FR,1,Lilian VALERO,1.3.1,Bug bug...,Inutilisable sur iPhone 5 depuis le chargement complet de ma photothèque (20 000 photos). Dommage.
12/3/2012,RU,5,elbrus56,1.3.1,Nice service,And nice support
11/30/2012,FR,2,straydogg,1.3.1,Tellement cher!,"Aujourd'hui, un serveur illimité est coûte 7€/mois! Et il synchronise bien plus que de simples photos...C'est bête, le concept est vraiment bien..."
11/27/2012,DE,1,Julian Stahnke,1.3.1,Crash,Can't get past the login screen – the app crashes when I try pasting my password.
11/12/2012,US,3,Nars,1.3,It's a nice app,It does what it says. Syncs your photos between your Mac and phones. Very fast. It's a great back up for your JPEG.
11/12/2012,US,5,LeZorg,1.3,Awesome program!,"Mac program + iOS App = best way to make sure all my pics are safe in the cloud. Could use a few more features, but they're just getting started, folks, Evernote wasn't build in a day..."
11/9/2012,CA,5,Bianca Goldman,1.3,30K and counting...,"so far, this app is amazing, and i have over 30,000 photos saved to prove it."
10/26/2012,AU,5,timmoule,1.3,The beat way to Cloudify photos,I've used Everpix since beta and am continually impressed with the evolution of the product. The latest iOS app update is drool-worthy and makes it a joy to browse your entire photo library. This is an example of the cloud done right.
10/22/2012,US,1,CHRISTOPHER PARK,1.2.3,No innovation + very poor UI + zero support,"Avoid.  This is subscription service that does not do anything new and has an extremely poor UI that requires a pc to sync photos.  This entire ""new"" idea is half-baked and not ready."
10/4/2012,US,3,George Kaplin,1.2.3,Very good but needs PC sync,I'm confident this app will continue to grow and get better. But right now it won't sync photos on your PC. Which is where most of my photos live! It will sync with a Mac though. That just doesn't help 95% of us. Also does not allow manual sorting which is odd. But the sorting and cataloging algorithms used sometimes make mistakes and there is no way to correct them. Kudos to including Picasa web albums.
9/21/2012,FR,3,Nasser F.,1.2.2,Mise a jour,Depuis votre mise a jour de logo l'application ne marche plus sur mon téléphone. Si vous pouviez faire quelque chose pour qu'elle fonctionne sous l'iPhone 5 svp merci :-))
9/18/2012,GB,5,Daedalia,1.2.2,Excellent,"As another user said, what Photostrem should've been. Great not to worry about syncing photos to my device and my photos are remotely backed up on some server somewhere. Stunning UI with awesome sharing features. Been looking for a solution like this for a while. Now I'm happy."
9/6/2012,ES,1,enfermeitor,1.2.2,Se cierra sola,"Pues eso que con la ultima actualización se cierra sola cuando intentas acceder. Una pena, espero que lo arreglen."
9/4/2012,US,1,Mathew Cordova,1.2.2,So you get press...,But don't allow signups. What a bunch of tards! Deeerrpyderr
9/4/2012,US,2,Ostap Sayko,1.2.2,Update fail,Doesnt start after update!
9/2/2012,FR,5,Jean-Pierre MONIN,1.2.2,Génial tout simplement !,"Everpix est l'application photo web que j'attendais pour le stockage de mes photos en ligne. Elle est redoutable en termes d'efficacité, de simplicité et de rapport qualité/prix (capacité illimitée!).Everpix récupère les photos des principaux réseaux sociaux mais aucun risque de retrouver ses photos sur le web par erreur. Le partage est simple (email ou lien de téléchargement) avec une gestion intelligente des liens de téléchargement. La présentation en ligne (Web, Ipad et iPhone) est particulièrement soignée et aucune publicité n'est présente.Bref, que du bonheur !!!-------------------------------------------------Everpix is the photo platform I expected to store my photos in the cloud. She is awesome in terms of efficiency, simplicity and quality / price ratio (unlimited capacity!).Everpix recovers photos from major social networks but no risk to find the photos on the web by mistake. Sharing is simple (email or download link) with a intelligent management of download links. The online presentation (Web, iPhone and iPad) is particularly neat and there is no advertising.In short, only happiness !!!"
9/2/2012,FR,5,Jean-Pierre MONIN,1.2.2,Génial de simplicité et d'efficacité ! - Great simplicity and efficiency !,"Everpix est l'application photo web que j'attendais pour le stockage de mes photos en ligne. Elle est redoutable en termes d'efficacité et de rapport qualité/prix (capacité illimité).Everpix récupère les photos des principaux réseaux sociaux mais aucun risque de retrouver ses photos sur le web par erreur. Le partage est simple (email ou lien de téléchargement) avec une gestion intelligente des liens de téléchargement. La présentation en ligne (Web, Ipad et iPhone) est particulièrement soignée et aucune publicité n'est présente.Bref, que du bonheur !!!-------------------------------------------------Everpix is the photo platform I expected to store my photos in the cloud. She is awesome in terms of efficiency and quality / price ratio (unlimited capacity).Everpix recovers photos from major social networks but no risk to find the photos on the web by mistake. Sharing is simple (email or download link) with a intelligent management of download links. The online presentation (Web, iPhone and iPad) is particularly neat and there is no advertising. In short, only happiness !!!"
9/2/2012,US,4,THEODORE NAIMAN,1.2.2,Probably the best option for people in the Apple ecosystem,I actually love this service and will be signing up yearly I'm sure.I really wish I could add video....or if there was at least some sort of similar option for video?
9/2/2012,GB,1,Alex Kirton,1.2.2,Lets get one thing straight...,"I've been using this app pretty much since the day it's was released, it was brilliant and did everything I needed it to. I uploaded what must have been 1000+ photos, knowing that I could access them at any time if I needed. I updated the app about 2 days ago, I tried to log into my account and was told that my username and password were incorrect, I tried to reset my password but it kept saying my email was incorrect, (I only have 1 email so I know it's not incorrect) I signed up for an account, using the same account I had already used for everpix and now all of my photos are gone, and on top of that, IT'S TURNED INTO A SUBSCRIPTION BASED APP. I don't think so. Not only have I lost 1000+ photos, but I now can't use an app that I used on a daily basis because in refusing to pay. What a disgrace."
9/1/2012,NL,1,jeroen ketting,1.2.2,Mooi,Mooi en handige app ziet er goed uit.Na de update doet die helemaal niks meer. Crasht gelijk bij opstarten. (iPhone4 5.1.1)
9/1/2012,FR,2,Eyllme,1.2.2,Concept sympa mais trop chère dommages...,Tout est dans le titre.
9/1/2012,US,2,Salehsyab,1.2.2,expensive 40$ per year,before it is great but now you have to pay 40$ per year .. should pay one time or should make app by money not free
9/1/2012,US,3,Jiman Yoon,1.2.2,Offline mode disturb,"offline mode looks like buggy. I'm on wifi, but offline mode frequently active and disturb loading photo. (iPad version, too) plz fix it."
8/31/2012,GB,1,Alastair Martin,1.2.2,Crap,This was a great app for backing up photos but I just got the update and now it doesn't work at all. Can't even log into the support site. Utter crap!!!
8/31/2012,US,1,JOHN BOWER,1.2.2,New update bites,It was working great before the new update. Now as soon as I open it it crashes. What's up?
8/19/2012,IT,5,Antonio Cavani,1.1,Ottima,"Prende le foto da tutti i tuoi servizi e li mette nello stesso archivio online, diventerà fondamentale."
8/18/2012,MX,5,Alvaro Noriega Morales,1.1,Me encanta !,Es super practica y considero que tiene la mejor interface que existe para fotos
7/21/2012,IN,4,kamalg,1.1,Great app,Cute and handy and brilliant
7/19/2012,MY,3,Sakurayen,1.1,Thumbs up!,Good idea for an app! Please have an uploader for windows system ASAP! Can't wait for it!
7/19/2012,IN,4,kamalg,1.1,Great app,Cute and handy
7/17/2012,FR,5,Bertrand Jolly,1.1,Top,"Sobre et transparent. Idéal pour partager des souvenir sans ennuyer ses amis avec des affiliation, pub ou autre gène."
7/17/2012,US,5,Tedybpoiur,1.1,Wow,Exactly what I was looking for and I'm thoroughly impressed to boot...
7/15/2012,GB,5,Randomperson87439746,1.1,Good App & Service!,"This is a well thought out and intuitive app, great companion for an already great service!Would be nice to to have an iPad version too."
7/15/2012,US,5,Salehsyab,1.1,Great app,Great app .. You can connect ur accounts with it . It ables to get url image
7/11/2012,GB,5,Jazzman88,1.1,Stylish & Simple,One great app for easily backing up and saving images.
7/11/2012,IL,5,Mukdason,1.1,That's what awesome app,Very useable :)
7/10/2012,BE,5,rol2706,1.1,parfait,"très bonne application. Pour l'instant gratuite, pour quantité de photos illimitées, on attend de voire les tarifs après la version beta."
7/9/2012,US,4,Sm423,1.1,Love it!,It works!
7/9/2012,ES,4,JaimeBol66,1.1,No me deja eliminar fotos,Jaime
7/8/2012,US,4,Amy Brown,1.1,Great!,"It works like a charm! Only thing it's missing is DOESN'T do video,,"
7/5/2012,GB,4,Bon di,1.1,Paulene,It is a useful and fun App.
6/30/2012,US,3,Cheburashka7,1.1,Needs work... But good app,"No delete option. Doesn't upload photos I save from received text msgs, uploads only the photos I take. Doesn't upload photos taken with other apps like instagram. I like it because it automatically saves ur photos and categorizes by date."
6/28/2012,US,5,seadooer21,1.1,Candy,I love the app it keeps everything by date so I don't have to Remember
6/27/2012,US,5,Jose Garcia,1.1,Super!,I love this web app
6/26/2012,FR,5,Soang13,1.1,À avoir,Apps indispensable si vous voulez faire une sauvegarde web de tout vos souvenir. En bonus la possibilité de les consulter sur n importe quelle plateforme
6/26/2012,US,5,JRHawkins4,1.1,A Great & Useful App!!!,Ever pix exceeds my expectation. Every chance I get I share with others this great app. I highly recommend it!
6/24/2012,CH,5,Raoul Feignoux,1.1,Parfait,Très bonne application! Je la recommande! Vivement la version iPad! Merci pour votre travail!
6/23/2012,FR,4,nizar zraik,1.1,Superbe,Regroupe toutes les photos et les synchronise en arrière plan sans intervenir et sans ralentir l'ordinateur.
6/23/2012,US,5,David Pond,1.1,Much better....,Excellent now!  Thank you for this....
6/20/2012,FR,5,Jay-V33,1.1,I love this app!,Great app that does what it says. A few improvements need to be done on the site but it's still in beta so one word to say: thanks
6/20/2012,FR,4,Eyllme,1.1,Not finished yet,"Great concept, great app but still have to be improved. Nearly perfect!!!"
6/19/2012,GB,5,galatoulis,1.1,The most stylish photo sharing and storing app!,"The most stylish photo sharing and storing app! It's great, it has almost all the necessary features like geo tagging and sharing to other services and all that in a nice and stylish user interface!"
6/17/2012,US,4,JDogzrule,1.1,Great App,Great App. Only thing that would make it better is the ability to delete pics online or in the app.
6/16/2012,NL,5,marcogroen,1.1,Eindelijk!!,"Wat een geweldige tool! Eindelijk een goeie, cross platform cloud foto opslag die niet lastig of druk is.Naast een app voor de iPhone is er ook een super overzichtelijke website en een Mac app. Al mijn iPhoto foto's heb ik nu overal bij de hand. Ze staan overzichtelijk geordend op datum. Foto's staan keurig bij elkaar in wat men moments noemt. De weergave is modern en speels. Erg leuk!Foto's zijn per stuk of per ""moment"" in het originele formaat te downloaden. Zou nog graag zien dat ik mijn complete iPhoto library kan restoren als een soort cloud backup."
6/16/2012,FR,5,kdorham,1.1,Awesome!,Ultimate backup service for your pics! Using it over all families phones with the same account so that every one get access to our pics while backing up new ones.
6/15/2012,CN,5,小闲0214,1.1,不错,值得推荐
6/15/2012,PL,4,Śrub,1.1,Bardzo dobre,Nowa wersja lepsza od poprzedniej. Dobre jeśli potrzebujesz dodatkowego Backupu z opcją dzielenia się zdjęciami. A narazie brak limitu zdjęć (ok 3k już zamieszczone - następne w drodze).
6/15/2012,FR,5,Twix6787 .,1.1,Simple et efficace!,Juste parfait!
6/14/2012,BE,5,Ikke 2,1.1,Top,Top
6/14/2012,JP,4,mitsukan_,1.1,良いです。,少し同期が遅いかな⁇
6/13/2012,ES,4,Almarma,1.1,Copia de seguridad con estilo,"Es una aplicación fantástica para mantener una copia de seguridad de las fotos de tu equipo en la nube, así como para unificar servicios como instagram, Facebook o Picasa en un solo lugar. Para ser perfecto para mi, le falta la posibilidad de insertar una foto o un grupo en una web, y almacenar video, aunque esto entiendo que es una locura"
6/13/2012,US,4,Robert Malovec,1.1,Best photo organizer on market,"..just one negative thing - no iPad version. Everpix would feel so good on iPad, please add iPad support."
6/12/2012,NL,4,jeroen ketting,1.1,Mooi,Mooi en handige app ziet er goed uit. Alleen jammer dat je niet per foto kan verwijderen.
5/11/2012,PL,2,.lm.,1.0.2,Po co ???,Zaśmiecanie iPhona
4/9/2012,PH,5,Jabbajed,1.0.2,Best Alternative available,Quick and easy app. Best substitute for icloud's photo stream. Saves the photo quality.
3/17/2012,ES,5,Jon Jiménez,1.0.2,Se cierra sola,Con la ultima actualización ya no se cierra. Veremos qué nuevas características implementan en futuras versiones
3/12/2012,GB,5,adam meek,1.0.2,Great app. For free!!,Can't praise this highly enough. It does crash when trying to sync large albums so the first time you do it you might find you have to do it three or four times but once it's done you open it up every now n then and sync pictures from the last week or so it is fine. Plus you can publish a whole album to Facebook as well.
3/8/2012,CA,5,Meaculpaz,1.0.2,Great app,Can't sync up your Facebook photos from your iPhone app but amazing nonetheless.
3/6/2012,US,5,Sylvain Briant,1.0.2,love it,Absolument géniale. permet d'avoir en une application l'ensemble des ses photos. Adoptée!.. Read all my reviews on crosswa.lk ..
3/2/2012,HU,5,OHeni,1.0.1,Szuper!,"De lehetne gyorsabb! Igaz az én telefonomon kb.1000 fotó van, de már 2.napja tölti fel és még nem végzett. Megelőlegezem az 5 csillagot, hátha utána a napi 5-10 fotóval gyorsabban elbír:)Hasznos lenne, ha lehetne törölni is a feltöltött képek közül egyesével is!UPDATEIt's a very good application. It's slow a little bit. It will be better, if I could delete only one picture of the uploaded pictures."
3/1/2012,HU,4,arqiveD,1.0.1,Gyönyörű,"Az ötlet nem új, de a megvalósítás gyönyörű. Sajnos azonban a túl sok képet nem bírja kezelni az app (a Mac-emről kb. 10.000 képet töltöttem fel a felhőbe) és pár másodperc után kidob. Majd talán a frissítés után 5 csillagos lesz."
2/29/2012,HU,4,arqiveD,1.0.1,Gyönyörű,"Az ötlet nem új, de a megvalósítás gyönyörű. Sajnos azonban még rendszeresen kilép. Majd a frissítés..."
2/28/2012,FR,3,Bendery,1.0.1,bug,l'app s'ouvre puis se ferme sur mon iPhone et sur mon iPad
2/27/2012,MY,1,Yonaga,1.0.1,Crash crash crash,"Good idea but more updates needed. It crashes every time! Improve, then this will be a great apps."
2/26/2012,US,4,Eärendil7,1.0.1,App has significantly improved.,"The app used to crash almost immediately after opening it, but they seemed to have recently fixed the issue server-side.  I opened it today and it rebuilt my library and hasn't crashed yet.  My one issue is that I can't share a photo via email.  I don't use Facebook or Twitter.  Thanks for the improvements!!"
2/24/2012,PL,4,Śrub,1.0.1,Bardzo dobre,...zastępstwo dla strumienia zdjęć. jak narazie niezle.
2/23/2012,RU,5,AlexeyTerskiy,1.0.1,Отличное приложение и сам сервис!,"Загрузил все фотографии из iPhoto сюда, это около 7 тыс. фотографий! Очень удобно делиться альбомами с друзьями, в том числе в твиттере и фейсбуке. Пользуетесь, пока бесплатно:)"
2/22/2012,US,1,Fruitful88,1.0.1,Does not sync,"It doesn't sync any of my photos on my 4s. Delete the app reinstall the same thing nothing happens. There is nothing in the setting only ""log out"" button"
2/21/2012,PL,5,zardzel,1.0.1,Bardzo dobra :-),"Świetne uzupełnienie webowego klienta, działa bardzo dobrze :-)"
2/21/2012,TW,4,Dreamy77,1.0.1,Very good!!,Must have👍👍
2/20/2012,US,1,David Pond,1.0.1,Crashes,Latest iOS on a iPhone 4s...please resubmit...love the idea here...
2/20/2012,BR,2,dutydiniz,1.0.1,Crash,"The mac uploader works like a charm, very fast, and free. But the iphone app crashes a lot. I tried reinstalling it some times but the problem persists when loading the photos."
2/18/2012,GB,1,Good Morning General,1.0.1,Lame - to register,Need to register first to try? Give us a break. So this is the review I would give.
2/17/2012,CH,5,Rakham le rouge,1.0.1,Excellent idea,Excellent idea
2/17/2012,GB,1,Louden73,1.0.1,"Great app, but keeps crashing","It took a long time to sync the photos, then it looked great for all of an hour. Now it keeps crashing every time it's opened. Love the idea but please fix the crashing."
2/17/2012,GB,5,Peter Miller,1.0.1,Outstanding,"Great app, great service - and free. Amazing, thanks."
2/17/2012,US,1,Eärendil7,1.0.1,"Theoretically awesome, but...",The app crashes almost immediately after opening it.
2/16/2012,IN,4,aakash159,1.0.1,Everpix,Best way to see your pics😃
2/15/2012,FR,3,Tavax,1.0.1,Great app but...,"Hum everpix fonctionnait bien puis comme il peut seulement récupérer les photos de mon FB ou je suis taggué, soit c'est débile mais ok.Je me taggue et à présent l'application se lance et se ferme aussitôt !Le prob apparaît suite à mon changement depuis FB mobile, étrange si les deux sont liés.Bref, bonne appli en beta test en tout cas, bon taf les mecs :)"
2/14/2012,US,2,Proceeding Hairline,1.0.1,Not sure I understand the value,"So, I have pictures on my phone I can look at anytime. I upload them to Everpix, and it sorts them by date. So, how is that different?  If I delete them from my phone, they delete from Everpix. I can already share pics to Facebook and Twitter. Again, what's the value here?"
2/14/2012,US,1,xokat143,1.0.1,Crashes!,"Worked fine for a couple times after I downloaded it. Now every time I open the app, it just crashes! Please fix."
2/13/2012,US,1,MrFloppy_P,1.0.1,Not for iPod Touch 2G,Too bad.
2/13/2012,HU,5,OHeni,1.0.1,Szuper!,"De lehetne gyorsabb! Igaz az én telefonomon kb.1000 fotó van, de már 2.napja tölti fel és még nem végzett. Megelőlegezem az 5 csillagot, hátha utána a napi 5-10 fotóval gyorsabban elbír:)"
2/13/2012,GB,1,ZacWoods,1.0.1,Would have been ok but...,"When you first download and install the app, you have to wait ages for your photos to upload, and you can't even multitask and use other apps. Uploading photos to the Everpix server requires you to sit and wait for the images to upload without doing anything."
2/12/2012,HU,5,Timcso,1.0.1,Tetszik,"Tetszik, tetszik és szeretem! ;) 👍"
2/11/2012,US,2,congge,1.0.1,Useful service but crashes all the time,Service is great with potential. If well implemented
2/11/2012,PH,5,Chahp,1.0.1,I love it!,Best photo organizer todate :)
2/11/2012,IN,5,Shravan Kumar n,1.0.1,Freaking awesome application,I wish it's free for ever. So amazing and awesome application.1. Plz allow some good cloud space for free users :)2. Plz include chance for personal note/comment on every picture / album3. Plz include chance to download and upload images directly It's really an awesome and useful application. Thanks a ton
2/11/2012,AU,5,Damian Caruana,1.0.1,Fantastic!,"Everpix is fantastic - all your online photos in one place, all the time. I've been using it since it was in Beta, and the only thing that lets it down is that it doesn't hurry to upload everything. An almost perfect service."
2/10/2012,RU,4,fatusik,1.0.1,Not bad,Хотелось бы иметь возможность сохранять фотки в телефон.
2/10/2012,US,5,DahveedGR,1.0.1,Best way to catalog life,"I am avid user of Aperture, iCloud Photo Stream, Flickr, Instagram, Facebook Timeline, etc... And in terms of previewing my photographic life, Everpix is the best solution I have enjoyed."
2/9/2012,US,5,GritsTx,1.0.1,Love it!,"Found this app in an article I read and its actually pretty awesome. Organizes your photos by date, which has been the best idea I've seen. Highly recommended. One of the best apps you can download."
2/7/2012,GB,1,James Buckingham,1.0.1,Doesn't Sync,"No matter if I'm on wifi or 3G, all the app does is continually try to sync my camera roll, but it doesn't work. I've tried leaving it for hours, but not a single photo uploads.Fix this, & the app would be a great iCloud replacement that doesn't have the 30 day limit."
2/7/2012,DE,2,Rainer Neugebauer,1.0.1,"Nice idea, but ...","... but what do I do with a bunch of my photos that are nicely organized but totally unusable because of incredibly reduced resolution?Not usable for viewing, not for archiving ...Make resolution user selectable, and retain the original file names and metadata, then this will be a 5 star app!"
2/7/2012,US,1,Fitzaer,1.0.1,Can't sign up.,Can't sign in. Neverpix.
2/6/2012,IT,5,fdangeloal,1.0.1,ottima app!,"davvero una buona gestione delle foto e la sincronizzazione anche se un po lenta di molte foto e da piu device, app e social network il tutto con un design avvincente! complimenti davvero"
2/6/2012,GB,4,Andy Dorrat,1.0.1,Great app - just what is needed,"Does everything picassa Flickr etc should do,...all the uploads go on in the background from my mac and my entire library will soon be viewable and shareable online. Would be good to know pricing structure and size limits....this is just the beta but I would be disappointed if I upload loads of pics and discover a premium account is either too pricey or the size is too limited....this has the potential to be the best photo storing options out there"
2/5/2012,ES,3,Jon Jiménez,1.0.1,Se cierra sola,Veremos si se soluciona con una actualización :)
2/5/2012,ES,4,Igor Morquecho,1.0.1,Beautiful app but...,Beautiful app but from few days ago I can't see my uploaded photos from Mac. Any ideas?
2/5/2012,NL,2,TheDude1991,1.0.1,Crashed continue,Ik heb net al mijn foto's geupload! Probeer ik de app weer te openen blijft hij crashen! SLECHT!!!! Fix het! Voor de rest ziet het er goed uit! Enige wat mist is het handmatig kunnen wissen van enkele foto's
2/5/2012,US,1,PRC.,1.0.1,Won't even let me sign up,"I think I saw this on TechCrunch.  I'd like to give this a fair review, but it doesn't let me sign up because of my email address.  What's it got against Gmail?"
2/5/2012,US,4,Aaron Soderholm,1.0.1,All your photos in your pocket,This is what Photostream should've been. With iTunes Match I have all my songs in my pocket and now with Everpix I have all my photos. Just awesome. 4 stars because the iOS app is a tiny bit buggy and you should be able to link your Facebook and Twitter accounts without using a computer.
2/4/2012,AR,1,Siriux,1.0.1,Doesn't work,At all
2/4/2012,US,1,shelby castile,1.0.1,Would be cool but doesn't work,It doesn't download any of my pics.Blank screen on both iPad 2 and I phone 4s. Maybe I'm doing something wrong ?
2/3/2012,BR,3,Rafa Marrone,1.0.1,Muito bom.,Faltam algumas coisas. Acredito que exportar para outros serviços e para o próprio iPhone seria perfeito. Assim o Everpix se tornaria um hub para você passar as fotos de um serviço para outro e também como atalho para compartilhamento.
2/3/2012,CN,4,renren_1101,1.0.1,好,确实方便
2/3/2012,FR,3,Eyll,1.0.1,Not finished yet,"Great concept, great app but still have to be improved. There are still too many bugs."
2/2/2012,PH,3,sam_ipad,1.0.1,Clean but no iPad support,Would be nice to see a universal app
2/2/2012,MX,5,Roman Santiago,1.0.1,genial,Muy  buena esta app
2/2/2012,ES,5,Alberto Molina,1.0.1,very good photo manager!,"you can have all your photos from your mac , iphone, social networks, etc... in one beautiful place! simply gorgeous"
2/2/2012,ES,4,Focopedo,1.0.1,Cool app,"I haven't been able to sync photos frommy pc since I'm running windows xp and ubuntu 11.10. However, this app has brought the possibility to backup my camera roll photos, and then e showed with style. Very similar to the web version but I miss thr curation option. Overall, a pretty good app"
